customer_id,customer_name,segment,country,city,state,postal_code,region
RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central
DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East
CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West
HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West
HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East
MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South
GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West
RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West
AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West
PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West
BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central
DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East
TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East
PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West
GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central
JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South
JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South
LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central
JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South
EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central
BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East
EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West
AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South
GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East
CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East
DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West
VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South
GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East
BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East
SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East
CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West
AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South
AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South
LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East
GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East
PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East
TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East
SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East
GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South
CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East
AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East
HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East
DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South
GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West
PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central
LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East
JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West
OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West
EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East
CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West
JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East
TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central
PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West
HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central
MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227,Central
GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East
JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East
TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central
DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central
LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West
PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East
BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central
SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East
BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central
KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central
RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central
RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South
SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East
AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East
JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East
JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South
AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East
RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East
RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West
RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West
KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West
RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West
JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West
CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West
RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East
KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East
GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central
SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South
JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West
DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West
LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West
TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South
CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West
MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South
BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East
DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East
PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East
TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West
BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central
RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South
KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central
EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East
TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West
AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central
TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central
JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East
SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216,South
TS-21610,Troy Staebel,Consumer,United States,New York City,New York,10024,East
RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West
MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South
RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South
FM-14290,Frank Merwin,Home Office,United States,Vancouver,Washington,98661,West
RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East
RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563,West
JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540,South
MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West
PO-18850,Patrick O'Brill,Consumer,United States,Burlington,Iowa,52601,Central
AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central
VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West
PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West
JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West
MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,90036,West
KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East
GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East
PB-19150,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West
DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East
LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East
AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East
EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central
JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004,West
JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South
RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central
MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East
NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central
SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central
ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South
LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West
DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East
NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East
BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West
MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East
JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central
TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East
BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West
CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central
RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East
SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West
EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West
FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East
MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West
CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central
DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West
BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central
KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East
LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central
CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West
LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South
NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West
BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East
PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South
NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West
PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West
RP-19390,Resi P�lking,Consumer,United States,Houston,Texas,77041,Central
NM-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West
EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central
RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West
DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,West
CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South
HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South
PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central
BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South
GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West
JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East
LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South
FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central
AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West
NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central
CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East
KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West
PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South
GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West
AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,55407,Central
LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West
AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East
PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,Central
KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West
DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East
SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central
AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,90008,West
LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central
DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035,East
AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,3301,East
AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West
JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East
CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central
DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East
RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South
HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West
NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South
ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central
LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West
LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South
SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East
